year,ISO_code,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2016,MLI,Mali,Sub-Saharan Africa,5.98,135,4,-,-,-,3.9,5.6,5,8.2,2.5,6.7,7.6,6,1.1,5,5,5,3.1,4.9,10,10,5,8.3,-,-,7.5,9,9.3,8.6,7.5,7.5,-,-,7.5,-,-,7.5,-,-,7.5,7.5,10,10,7.3,5.3,7.5,7.5,7.5,7.9,-,10,10,10,2.5,6.3,6.06,119,6.6,9.9,2,5,1,3,7.2,5.7,3.9,4,4.4,4.2,5,2.6,5.8,3.8,3.8,0.7,3.5,9.9,9.2,9.6,0,7.2,8.2,7.6,7,7.6,4.4,5.3,4.8,10,4.4,0.8,10,5.1,6.9,10,8.1,5,7.7,4.4,5,5.2,8,7.6,0,5,4.1,3.1,9.1,2.9,8.9,7,5.8,6.2,5.89,139
2016,MLT,Malta,Western Europe,8.45,17,1,-,-,-,6.8,9.6,10,10,-,10,10,10,10,10,10,10,10,9.9,10,10,10,10,-,-,10,9.1,6.2,8.4,10,10,-,-,10,-,-,10,-,-,10,10,10,10,8.3,7.8,10,10,10,9.4,10,10,10,10,10,10,8.95,21,4.2,6.9,10,7,7,7,-,7,5.6,4.5,6.9,10,8.3,5.4,5.3,6.3,7.5,1,6.6,8.2,9.9,9.9,10,9.5,9,9,6.8,8.3,7,9.4,8.2,10,7.1,6.9,7.7,7.3,8.4,10,9.5,10,9.8,7.2,5,7.9,8,10,10,8,4.4,4.9,9.4,4.6,8.2,8.4,6.7,8.2,7.95,11
2016,MRT,Mauritania,Sub-Saharan Africa,5.36,151,4,-,-,-,4,6,10,10,5,10,10,9,2.8,0,0,0,1.4,5.5,0,5,10,5,-,-,5,9.1,2.9,5.7,7.5,7.5,-,-,7.5,-,-,0,-,-,5,5.5,10,7.7,4.3,5,5,5,5,6,-,0,0,0,0,0,4.59,153,4,-,7,6,6,6,6.8,5.9,3.1,2,2.6,4.6,-,6.3,7.56,5.3,5.7,0.6,3.7,9.5,8.4,9.7,5,8.2,-,7.6,7.2,7.4,1.9,5.56,3.8,10,3.5,3.3,1,2.6,5.9,10,8.5,9,9.2,4.43,3.8,6.2,8,7.94,5,5.9,3.4,2.4,9.6,2.7,9.2,7,5.7,6.9,6.14,127
2016,MUS,Mauritius,Sub-Saharan Africa,7.75,42,2,-,-,-,6.4,9.3,10,10,10,10,10,10,10,5,5,5,7.5,8.9,5,5,10,6.7,-,-,7.5,9.2,7.4,8,10,7.5,-,-,10,-,-,7.5,-,-,10,9,10,10,8,7.5,10,10,10,9.4,-,0,0,0,7.5,3.8,7.5,62,6.7,8.53,6,10,8,9,8.2,7.7,6.6,5.7,6.5,8.8,-,5,9.5,6,6.8,1,6.8,8.9,9.6,9.8,10,9.6,9.79,9.8,8.6,9.4,6.3,8.2,7.2,10,6.5,4.6,10,7,8.4,8,7.9,10,8.6,6.7,5.6,5.9,10,0,10,6.4,4.4,8.9,9.8,4.8,9.3,8.3,7.6,7.5,8,10
2016,MEX,Mexico,Latin America & the Caribbean,6.78,83,3,4.1,4,3,3.9,2.3,0,10,7.5,10,10,7.5,10,5,5,5,7.5,5.8,10,10,10,10,-,-,7.5,7.4,7.8,7.6,10,10,-,-,7.5,-,-,7.5,-,-,7.5,8.5,7.6,10,3.7,2.3,10,10,10,7.7,10,10,10,10,10,10,6.79,87,7.2,6.4,8,8,8,8,8.4,7.6,3.2,3,5,5,2.5,5.9,7.4,2.4,2.8,1,4.1,8.5,9.5,9.4,5,8.1,9.8,8.6,5.5,8,5.8,5.8,5.8,10,7,1.5,7.3,5.3,7.3,8,8,9,8.3,6.7,4,6.9,8,4.8,3,5.6,2.7,6.7,9.6,2.6,9.6,7.3,6.4,6.8,6.77,86
2016,MDA,Moldova,Eastern Europe,6.88,77,2,5.1,4.7,3.6,4.5,8.7,10,10,5,10,10,9,10,5,5,5,7.5,8.4,10,10,10,10,-,-,5,7.7,5.5,6,7.5,7.5,-,-,5,-,-,5,-,-,5,6,10,10,4.3,4.8,7.5,7.5,7.5,7.4,10,10,10,10,10,10,7.16,74,6.9,6.8,6,10,4,7,4.8,6.3,1.8,2.4,3.8,6.7,6.7,4.3,9.5,4,6.2,0.7,4.3,9,9.2,8.7,5,8,9.4,8.9,7.8,8.7,5.4,8.8,7.1,10,4.8,0.8,6.5,4,7.5,10,8.6,10,9.5,5.6,4,5.9,6,6.8,3,5.2,3.1,6,9.8,2.6,6.4,8,6,6.9,6.6,98
2016,MNG,Mongolia,East Asia,7.7,44,2,4.8,5.3,5,5.3,7.7,10,10,10,10,10,10,10,10,10,10,10,9.2,10,10,10,10,-,-,10,9,6.7,8.6,10,10,-,-,10,-,-,2.5,-,-,10,8.5,10,10,5.7,7,10,10,5,8.2,7,10,10,10,10,9,8.06,46,5.4,7.1,10,10,8,9,6.9,7.7,3.3,3.8,4.4,8.3,6.7,5.8,9.1,5.31,6.74,0.9,5.6,9.4,8.3,9.9,10,9.4,9,9,9.1,9,5,2.6,3.8,10,4.6,6.2,2.5,4.4,6.8,-,6.9,10,8.4,8.9,4.6,8.2,6,9.3,3,6.7,3.7,6.7,9.7,2.9,8.7,8.5,6.7,7.3,7.34,47
2016,MNE,Montenegro,Eastern Europe,7.34,56,2,-,-,-,5.2,8.2,10,10,7.5,10,10,9.5,10,-,-,-,10,9.2,10,10,-,10,-,-,-,9,8.8,8.9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,5.7,5.3,-,-,-,5.2,7,10,10,10,10,9,7.74,54,5.8,-,6,10,4,7,6.8,6.4,4.3,4,5,6.7,-,4.8,7.6,4.9,5.9,0.8,4.9,8.8,9.3,9.9,5,8.3,7.8,9.2,7.7,8.3,5.8,9.2,7.5,10,5.6,6.9,8.1,6.9,8.2,10,0,10,6.7,5.6,4.5,6.8,10,7.8,10,7.4,4.4,6.9,9.7,4.3,8.4,6.6,6.7,6.9,6.94,76
2016,MAR,Morocco,Middle East & North Africa,6.25,118,3,2.1,5.4,3.7,4.2,9.3,10,10,5,10,10,9,10,0,0,0,5,7.8,10,10,10,10,-,-,2.5,8.1,2.7,4.4,7.5,2.5,-,-,2.5,-,-,5,-,-,7.5,5,10,10,2.3,3.8,10,7.5,7.5,7.3,-,0,0,0,5,2.5,5.92,123,4.4,7.29,8,5,3,4,7.2,6.2,4.6,4.2,6.2,6.7,6.7,5,7.5,7.6,6.9,0.8,5.4,9.7,9.5,9.7,0,7.2,9.2,7.7,3.4,6.8,4.9,7.1,6,10,6.7,0.8,7.4,5,6.9,8,8.4,10,8.8,0,3.8,7.3,8,5.3,10,5.7,4.7,5.8,9.6,4.3,9.5,8.3,7,7.2,6.58,99
2016,MOZ,Mozambique,Sub-Saharan Africa,6.05,129,4,-,-,-,3.5,8.6,5,9.7,5,9.3,9.4,7.7,10,5,5,5,7.5,7.9,10,10,5,8.3,-,-,5,9.3,9.4,7.9,5,2.5,-,-,0,-,-,2.5,-,-,2.5,2.5,10,10,6,4.8,7.5,7.5,7.5,7.6,10,10,10,10,10,10,6.49,101,3.4,9.4,2,7,5,6,5.9,5.3,3.1,2.7,4.5,6.7,5,0,7.6,3,4,0.9,4,7.4,8.5,8,5,7.2,8.9,8,7.1,8,4.5,6.5,5.5,10,5.6,0,0.9,2.2,6.4,10,0,9,6.3,3.3,4,5.5,6,0,0,3.1,3.6,2.4,9.2,2.7,9,7.8,5.8,5.1,5.6,148
2016,MMR,Myanmar,South Asia,5.58,146,4,1.5,3.7,2.9,3,9.1,5,9.3,5,9.5,9.8,7.7,10,0,5,2.5,6.3,7.7,0,5,5,3.3,-,-,7.5,6.9,4.7,6.3,7.5,7.5,-,-,5,-,-,7.5,-,-,7.5,7,9.4,9.6,2.3,2.8,10,10,10,7.7,0,0,10,5,7.5,4.2,5.52,138,3.8,9.94,7,9,9,9,3.6,6.7,2.7,2.7,3.4,3.3,5,1.9,7,3.1,3.9,0.9,3.5,7.8,9.5,8.6,0,6.5,8.91,8.9,7.3,8.4,5,0.9,2.9,10,3.9,0.8,0,1.5,5.7,0,7.7,10,5.9,8.9,5.2,7.4,8,4,0,5.6,3.2,4.9,9.1,2.2,9.4,6.8,5.9,5.8,5.64,147
2016,NAM,Namibia,Sub-Saharan Africa,6.88,77,2,-,-,-,5.8,3.1,10,10,7.5,10,10,9.5,10,5,5,5,7.5,6.7,10,10,10,10,-,-,7.5,9.8,8.9,8.7,7.5,7.5,-,-,7.5,-,-,7.5,-,-,5,7,10,10,7,6.8,-,-,7.5,8.3,7,0,10,5,10,7.3,7.25,70,4.3,8.64,4,6,6,6,6,5.8,7.1,5.9,7,10,8.3,4.8,4.48,5.51,4.76,1,6.4,7.7,8.2,8.7,0,6.1,4.5,8.5,5.6,6.2,5.9,5.27,5.58,10,6.2,0.8,5.8,4.2,6.5,10,6.4,10,8.8,10,4.5,6.3,10,8.27,10,8.2,4.9,5.8,7.8,4.2,8.3,6.6,6.3,7.8,6.52,106
2016,NPL,Nepal,South Asia,6.59,98,3,3.4,4.7,4.3,4.3,9.1,5,10,7.5,9.9,9.9,8.5,10,10,10,10,10,9.2,10,5,5,6.7,-,-,2.5,7.6,5.5,5.2,7.5,7.5,-,-,5,-,-,2.5,-,-,2.5,5,10,10,4.7,4.8,5,7.5,5,6.7,10,10,10,10,10,10,6.73,89,8.2,9.4,7,7,7,7,5.9,7.5,5,3.7,5.4,3.8,-,3.4,8.3,5.3,5.3,0.8,4.6,8.1,9.4,8.2,0,6.4,5,7.6,5.4,6,5.6,6.2,5.9,10,3.9,0,10,4.6,6.6,8,10,10,9.3,3.3,3.5,5.5,10,2.6,10,5.8,3.8,4.9,9.2,2.9,9,6.2,6,7.1,6.45,109
2016,NLD,Netherlands,Western Europe,8.57,6,1,8.9,8.7,8,8.5,9.8,10,10,10,10,10,10,10,10,10,10,10,9.9,10,10,10,10,-,-,10,8.4,8.2,8.9,10,10,-,-,10,-,-,10,-,-,10,10,10,10,9.3,8.8,10,10,10,9.7,7,10,10,10,10,9,9.37,2,1.2,3.72,8,3,3,3,6.65,4.5,9.1,7.2,8.7,10,10,5.1,7.9,8.6,6.8,1,8.2,8.3,9.8,9.9,10,9.5,9,9,6.8,8.3,7,10,8.5,10,7.4,8.5,7.7,7.9,8.7,5,9.3,10,8.1,6.7,5.4,5.1,10,7.5,10,7.4,5.5,9.1,9.8,8.1,8.3,8.7,8.3,7.9,7.76,21
2016,NZL,New Zealand,Oceania,8.9,1,1,8.4,7.9,7.4,7.9,9.6,10,10,10,10,10,10,10,10,10,10,10,9.9,10,10,10,10,-,-,10,9.3,9.9,9.7,10,10,-,-,10,-,-,10,-,-,10,10,10,10,8.7,8,10,10,10,9.5,7,10,10,10,10,9,9.26,5,4.7,6.3,8,7,7,7,7.9,6.8,9.5,7.5,8.8,10,9.2,7.2,9.9,9.1,7.2,1,8.7,8.8,9.2,9.8,10,9.5,8.8,9.6,9,9.1,7.7,8.7,8.2,10,6.9,6.9,7.7,7.2,8.6,10,10,10,10,8.9,6,8,10,10,10,8.8,5.5,10,10,8.6,9.4,8.4,8.7,9.2,8.55,3
2016,NIC,Nicaragua,Latin America & the Caribbean,6.72,87,3,4,3.9,3.4,3.8,7.1,10,10,7.5,10,10,9.5,10,5,5,5,7.5,8,10,10,5,8.3,-,-,7.5,9.7,6.6,7.9,5,2.5,-,-,2.5,-,-,2.5,-,-,7.5,4,10,10,5.3,4,7.5,5,7.5,7,0,10,10,10,10,6.7,6.34,108,6.6,10,7,8,4,6,5.7,7.1,1,1.8,4.1,4.2,5.8,5.1,7.3,5.3,6.4,1,4.5,8.1,9,9.3,10,9.1,9.5,8.9,7,8.5,4.9,6.3,5.6,10,6.3,5.4,10,7.2,7.8,10,9.4,9,9.5,6.7,5.3,5.9,2,6.3,10,6,3.2,3.6,8.9,2.5,7.2,7.7,5.5,7,7.09,69
2016,NER,Niger,Sub-Saharan Africa,5.7,139,4,-,-,-,4.1,8.2,10,5.6,2.5,7,8.7,6.8,9.8,0,0,0,4.9,6.6,5,10,0,5,-,-,7.5,9.3,6.6,7.8,5,5,-,-,5,-,-,7.5,-,-,5,5.5,10,10,4.7,5.3,2.5,2.5,2.5,5.3,-,10,10,10,0,5,5.55,137,5.7,9.8,6,7,3,5,6.8,6.7,-,4.3,4.1,3.3,3.3,4,7.2,-,-,0.6,3.6,8.8,9.3,10,0,7,3.8,7.6,7,6.1,-,4.4,4.4,10,-,0.8,2.1,1.4,5.5,10,7.4,5,7.5,1.7,-,-,8,7.4,0,4.3,-,5.1,9.7,-,9.4,7,7.8,6.5,5.86,140
2016,NGA,Nigeria,Sub-Saharan Africa,6.36,110,3,3.3,5,4.2,4.3,6.1,5,5.6,2.5,6.1,8.8,5.6,7,0,0,0,3.5,5.1,10,10,5,8.3,-,-,10,6.5,5.5,7.3,7.5,7.5,-,-,10,-,-,10,-,-,10,9,10,9.9,5.3,4.5,10,10,7.5,8.2,-,0,0,0,5,2.5,5.88,124,9.9,9.9,10,9,5,7,5.61,8.5,4.4,3,4.6,3.3,3.3,4.5,5.2,3.26,3.44,0.8,3.6,9,9,6.9,10,8.7,-,7.6,6.9,7.2,6.3,0,3.1,8.4,6.5,5.8,2,4.8,5.9,10,7,9,8.7,10,6.3,7.4,10,10,10,8.9,2.9,1.1,9.1,2.4,9.1,6,5.1,7.6,6.85,82
2016,MKD,North Macedonia,Eastern Europe,7.38,55,2,4.1,5.6,4.7,5,9.6,10,10,5,10,10,9,10,5,5,5,7.5,8.7,10,5,10,8.3,-,-,10,8.7,6.3,8.3,7.5,7.5,-,-,5,-,-,10,-,-,10,8,10,10,3.7,3.8,10,10,7.5,7.8,7,10,10,10,10,9,7.58,59,6.3,4.6,6,10,7,8.5,7.3,6.5,3.5,3.7,5.1,5.8,-,3.9,8.4,6.6,5.7,0.9,5.1,8.6,9,10,5,8.1,9.56,8.6,6.5,8.2,5.8,9.6,7.7,10,6.1,3.1,8.5,5.9,8,10,8.8,10,9.6,7.2,5.3,5.2,8,7.8,10,7.2,4.5,9.3,9.8,5,9.3,8.7,7.8,8.2,7.18,64
2016,NOR,Norway,Western Europe,8.51,12,1,8.9,8.5,8.3,8.6,9.8,10,10,10,10,10,10,10,10,10,10,10,9.9,10,10,10,10,-,-,7.5,8.6,6.1,7.4,10,10,-,-,10,-,-,10,-,-,10,10,10,10,9.3,9.3,10,10,10,9.8,10,10,10,10,10,10,9.34,3,1.5,4.4,7,6,3,4.5,6.8,4.9,9.3,6.9,8.6,10,10,6.8,9.1,9.2,8.2,1,8.7,9.6,9.1,9.3,10,9.5,9.9,8.8,0,6.2,5.7,9.9,7.8,10,6.7,4.6,7.7,6.3,7.6,10,10,10,10,7.2,4,4.6,4,10,1,5.1,5.1,7.6,9.8,7.7,9.1,9.1,8.1,7.7,7.67,27
2016,OMN,Oman,Middle East & North Africa,6,132,4,-,-,-,5.8,9.8,10,10,7.5,10,10,9.5,10,0,0,0,5,8.1,10,5,0,5,-,-,2.5,8.9,3.7,5,2.5,2.5,-,-,0,-,-,5,-,-,2.5,2.5,10,10,1.7,3.3,5,2.5,5,5.3,-,0,0,0,0,0,5.27,145,0,8.1,0,10,10,10,3.6,4.3,6.1,5.6,7.4,8.3,8.3,5,8.1,8.8,8.8,0.6,5.9,9.4,6.1,9.8,10,8.8,9.6,8.9,5.6,8,6.1,7.6,6.8,10,5.3,5.4,7.3,6,7.7,10,0.9,10,7,8.9,3.4,6.7,2,-,10,6.2,4.5,6.2,9.7,6,8.1,9.2,7.3,6.8,6.73,88
2016,PAK,Pakistan,South Asia,5.61,143,4,1.9,3.7,3.8,3.5,8.2,0,8.8,2.5,8.1,8,5.5,10,0,0,0,5,6.2,5,0,5,3.3,-,-,2.5,6,3.7,4,7.5,7.5,-,-,10,-,-,10,-,-,10,9,9.5,10,3.7,2.5,10,7.5,7.5,7.2,10,0,10,5,0,5,5.3,144,8.1,9.2,6,8,8,8,6.1,7.5,4.4,4,4.3,2.5,5,3.8,5.6,3.8,3.6,0.7,3.5,8.2,8.9,9.2,0,6.6,7.9,7.6,5.9,7.1,4.9,3.1,4,10,4.9,0.8,0.8,2.2,5.8,8,6.3,10,8.1,1.1,4.7,5.1,6,2.6,10,4.9,4.2,4.9,9.4,3.7,6.6,6.5,5.9,6.3,5.93,137
2016,PAN,Panama,Latin America & the Caribbean,7.65,46,2,5.1,4.8,3.3,4.4,6,10,10,10,10,10,10,10,10,10,10,10,8.7,10,10,10,10,-,-,10,9,6.1,8.4,10,10,-,-,7.5,-,-,7.5,-,-,7.5,8.5,10,7.5,4.3,6.3,10,10,10,8.3,7,10,10,10,10,9,7.68,56,6.4,8.6,7,9,4,6.5,9.1,7.5,3,3.2,6.4,8.3,5,2.7,8.8,5.7,5.3,0.9,5.2,9.7,9.3,9.9,10,9.7,8.9,8.6,6.1,7.9,6.4,8.9,7.7,10,7.7,10,10,9.2,8.7,8,9.3,10,9.1,2.2,4,6,4,4.1,10,5.1,4.4,6.9,9.7,3.7,9.2,5.3,6.5,6.9,7.61,35
2016,PNG,Pap. New Guinea,Oceania,6.71,88,3,-,-,-,3.9,6,10,10,7.5,10,10,9.5,10,5,5,5,7.5,7.7,10,10,10,10,-,-,-,8.6,7.5,8.1,-,-,-,-,-,-,-,-,-,-,-,-,10,10,7.7,6.8,-,-,-,8.6,-,0,10,5,10,7.5,7.17,73,4.5,7.7,8,5,5,5,6.5,6.3,4.3,4.1,4.1,7.5,5,1,6.9,3.07,3.04,0.9,4.1,9.2,7.6,8.7,0,6.4,6.6,9.1,6.1,7.3,5.1,4.1,4.6,10,6,7.7,7.1,6.9,7.2,10,5.2,9,8.1,7.8,5.5,7.7,10,7,10,8,3.8,3.8,8.6,3.2,7.4,7.8,5.7,7.3,6.25,120
2016,PRY,Paraguay,Latin America & the Caribbean,6.97,73,2,-,-,-,4,6.4,10,10,5,9.5,9.9,8.9,10,5,5,5,7.5,7.6,10,10,10,10,-,-,7.5,9.6,7.5,8.2,7.5,10,-,-,5,-,-,7.5,-,-,7.5,7.5,10,10,4.7,4,10,10,10,8.4,0,10,10,10,10,6.7,6.98,81,7.4,8.7,8,10,7,8.5,8.7,8.3,1.8,2.3,4.5,2.5,3.3,4.1,8.5,2.8,4.7,1,3.8,9,8.9,9.2,10,9.3,9.2,8,6.8,8,5.5,5.6,5.6,10,6.2,3.8,6.7,5.6,7.3,8,8.7,9,8.6,4.4,3.9,7.1,6,2.6,1,4.2,3.9,4.7,8.5,2.5,8.9,5.8,5.7,6.1,6.96,75
2016,PER,Peru,Latin America & the Caribbean,7.58,51,2,6.2,4.4,3.6,4.7,6.9,10,10,7.5,9.9,10,9.5,10,5,5,5,7.5,8,10,10,10,10,-,-,10,9.3,5.4,8.2,10,7.5,-,-,10,-,-,7.5,-,-,10,9,9,10,5.3,5.3,10,10,10,8.5,10,10,10,10,7.5,9.2,7.66,58,6.8,9.6,7,8,3,5.5,8.9,7.5,3.4,2.6,4.5,7.5,5,5.1,8.8,2.6,3.5,1,4.8,9.9,9.6,9.3,10,9.7,9.6,9.5,8.4,9.2,5.7,5.8,5.7,10,6.6,8.5,9,8,8.2,8,8.9,9,8.6,3.9,2.8,7.8,10,7,10,6.9,2.1,8.2,9,3.1,7.9,7.1,6.2,7.3,7.5,37
2016,PHL,Philippines,South Asia,6.98,71,2,2.2,4.7,3.1,3.4,5.6,10,8.2,2.5,8.7,8.6,7.6,10,5,5,5,7.5,6.9,10,10,5,8.3,-,-,10,8.1,7.4,8.5,7.5,7.5,-,-,7.5,-,-,10,-,-,7.5,8,9,10,5.3,5,10,10,10,8.5,10,10,10,10,2.5,7.5,6.66,92,7.9,9.1,10,7,7,7,7.5,8.3,4.3,3.2,5.4,4.2,4.2,3.1,7.9,4,4.3,0.9,4.3,8.6,9.4,9.6,10,9.4,7.2,8.7,7.3,7.7,5.7,5,5.4,10,5.4,0.8,10,5.4,7.1,8,10,10,9.3,7.8,4.4,6.1,10,2.5,10,6.8,3,4.2,8.9,2.8,8.9,8,6,7.4,7.3,55
2016,POL,Poland,Eastern Europe,7.8,38,1,6.6,6.4,6.2,6.4,9.7,10,10,7.5,10,10,9.5,10,10,10,10,10,9.7,10,10,10,10,-,-,5,8.2,5.9,6.3,10,10,-,-,10,-,-,7.5,-,-,7.5,9,10,10,6.3,6.5,7.5,10,10,8.6,7,10,10,10,10,9,8.33,36,4.9,5.3,8,7,1,4,7.6,6,3.7,2.9,5.1,10,7.5,4.1,9.3,5.1,6.4,0.8,5.6,9.1,9.6,9.9,10,9.6,9,9,6.8,8.3,5.9,10,8,10,6.3,2.3,7.7,5.4,7.9,5,8.5,10,7.8,5.6,4.1,7.5,8,7.8,10,7.1,3,8.9,8.7,4.7,8.4,7.1,6.8,7.3,7.27,57
2016,PRT,Portugal,Western Europe,8.25,26,1,8.2,6.9,6.4,7.2,9.7,10,10,10,10,10,10,10,10,10,10,10,9.9,10,10,10,10,-,-,10,9.5,8.8,9.4,10,10,-,-,10,-,-,10,-,-,7.5,9.5,10,10,8.7,8.3,10,10,10,9.6,7,10,10,10,10,9,9.02,15,5.4,4.5,10,4,1,2.5,6.8,5.9,6.5,3,6.2,10,8.3,5.3,7.6,7.9,8,1,7,7.9,9.6,9.9,10,9.4,9,9,6.8,8.3,7.6,10,8.8,10,7.1,4.6,7.7,6.5,8.4,5,7.2,10,7.4,2.2,3.5,6.4,6,7,10,5.9,3.3,8.7,9.8,5.6,9.1,7.3,7.3,6.9,7.48,39
2016,QAT,Qatar,Middle East & North Africa,6.24,119,3,-,-,-,6.4,9.8,10,10,10,10,10,10,10,0,0,0,5,8.3,0,5,0,1.7,-,-,2.5,8.6,3,4.7,0,2.5,-,-,0,-,-,0,-,-,10,2.5,10,10,3,3.3,7.5,7.5,7.5,7,-,0,0,0,0,0,5.26,146,0,9.6,6,10,10,10,3,5.7,7.2,7.3,7.7,6.7,8.3,4.9,9.7,8.9,9,0.6,6.24,9.7,5.5,9.4,10,8.7,9.3,9.1,6.9,8.4,7.2,7.5,7.3,10,5.8,4.6,4.1,4.9,7.6,5,10,10,8.3,10,6.8,8.2,4,4.8,5,6.5,6.1,7.8,9.6,8.2,10,9.5,8.5,7.8,7.21,61
2016,ROU,Romania,Eastern Europe,8.14,29,1,6.8,6.5,5.7,6.3,9.5,10,10,10,10,10,10,10,10,10,10,10,9.8,10,10,10,10,-,-,10,7.9,5.7,7.9,10,10,-,-,10,-,-,10,-,-,10,10,10,10,7,6,10,10,10,9,7,10,10,10,10,9,8.63,31,6,6.9,8,10,4,7,6.5,6.9,4.8,3,5.6,8.3,5.8,5,9.2,5.6,6.8,1,6,8.2,9.5,9.7,10,9.3,9,9,6.8,8.3,6.1,10,8,10,6.3,8.5,7.7,7.5,8.4,8,9.4,10,9.1,3.9,5,7.3,8,10,10,7.4,2.6,6.4,9.6,3.5,6.7,8.2,6.2,7.6,7.65,29
2016,RUS,Russia,Eastern Europe,6.24,119,3,2.9,5.3,3.3,4,5.6,5,9.8,5,9.9,9.9,7.9,10,10,10,10,10,7.8,0,0,10,3.3,-,-,5,6,2.8,4.6,5,5,-,-,2.5,-,-,5,-,-,7.5,5,10,9.9,1.7,1.5,5,7.5,7.5,6.1,7,10,10,10,10,9,5.77,128,4.2,5.4,10,10,5,7.5,3.5,6.1,4.2,3.9,4.3,6.7,5,6.9,9.7,4.6,5.9,0.7,5,8.6,9.2,8.6,10,9.1,5.6,8.5,6.7,6.9,4.8,6.7,5.7,10,4.2,6.2,3.8,4.7,6.8,5,8.7,10,7.9,4.5,5.1,6.1,6,8.5,3,5.5,3.8,4.4,9.7,4,7,8.1,6.2,6.5,6.71,90
2016,RWA,Rwanda,Sub-Saharan Africa,6.87,79,2,-,-,-,5.3,9,5,6.4,5,10,10,7.3,10,5,5,5,7.5,7.9,10,5,5,6.7,-,-,2.5,8.7,6.9,6,2.5,2.5,-,-,0,-,-,2.5,-,-,2.5,2,10,10,2.3,1.5,7.5,5,7.5,6.3,-,10,10,10,10,10,6.41,103,7,9.3,0,8,5,6.5,3.7,5.3,7.6,7,7.5,6.1,-,3.7,9.8,8.71,8.3,1,7.2,9.3,9.3,8.9,10,9.3,8.4,7.5,5.3,7,5.7,5,5.4,10,6.6,8.5,1.9,5.7,7,5,6.2,9,6.7,10,6,7.3,10,7.8,10,8.5,7.1,7.6,9.4,7.3,9.1,8.9,8.2,7.8,7.33,48
2016,SAU,Saudi Arabia,Middle East & North Africa,5.41,149,4,-,-,-,5.7,9.4,10,10,2.5,8.3,8.8,7.9,10,0,0,0,5,7.4,0,0,0,0,-,-,0,7.1,2.5,3.2,2.5,2.5,-,-,0,-,-,0,-,-,5,2,10,8.1,0.3,2,7.5,7.5,5,5.8,-,0,0,0,0,0,4.39,156,0.7,9.56,4,10,10,10,1.6,5.2,7,5.7,6.8,8.3,8.3,4.5,10,8.1,7.3,0.4,5.19,9.7,7.1,9.3,10,9,8.8,9,6.2,8,5.8,1.7,3.8,10,4.7,1.5,0.6,2.2,6,5,3.84,10,6.3,8.3,5.3,7.4,6,4.4,10,6.9,5.2,3.3,9.4,6.6,9.5,9.5,7.2,6.8,6.44,110
